num_run,Objective,Optimization type,Robustness,AEP,LCOE,Layout
5,LCOE,Joint,Original objective,2859.9051914608094,-115.47446740269943,"[12, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5069, 5109, 5149, 5164, 8498, 8518, 8534, 8554, 8594, 8670, 12679, 12699, 12719, 12734, 12789, 12809, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23318, 23333, 23353, 23393, 23411, 23431, 23461, 27793, 27811, 27831, 27867, 27927, 30816, 31295, 31335, 31390, 31410, 33947, 33967, 34027, 34040, 35574, 35594, 36154]"
4,AEP,Sequential,Robust objective,5024.154660788948,,"[15, 937, 957, 977, 1588, 2639, 2659, 2675, 2695, 2732, 5089, 5129, 5164, 8498, 8518, 8534, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12774, 12789, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18141, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23353, 23393, 23431, 23461, 27811, 27861, 27907, 27935, 28158, 31295, 31315, 31335, 31350, 31410, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 35667, 36154]"
4,AEP,Sequential,22 wind speeds,5201.526682747713,-63.49021142225483,"[15, 937, 957, 977, 1588, 2639, 2659, 2675, 2695, 2732, 5089, 5129, 5164, 8498, 8518, 8534, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12774, 12789, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18141, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23353, 23393, 23431, 23461, 27811, 27861, 27907, 27935, 28158, 31295, 31315, 31335, 31350, 31410, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 35667, 36154]"
4,AEP,Sequential,360 wind directions,2852.9890462987414,-115.75439773755501,"[15, 937, 957, 977, 1588, 2639, 2659, 2675, 2695, 2732, 5089, 5129, 5164, 8498, 8518, 8534, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12774, 12789, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18141, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23353, 23393, 23431, 23461, 27811, 27861, 27907, 27935, 28158, 31295, 31315, 31335, 31350, 31410, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 35667, 36154]"
4,AEP,Sequential,FLORIS yaw,2861.585078767827,,"[15, 937, 957, 977, 1588, 2639, 2659, 2675, 2695, 2732, 5089, 5129, 5164, 8498, 8518, 8534, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12774, 12789, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18141, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23353, 23393, 23431, 23461, 27811, 27861, 27907, 27935, 28158, 31295, 31315, 31335, 31350, 31410, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 35667, 36154]"
4,AEP,Sequential,Original objective,2860.4773338276054,-115.45137061591389,"[15, 937, 957, 977, 1588, 2639, 2659, 2675, 2695, 2732, 5089, 5129, 5164, 8498, 8518, 8534, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12774, 12789, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18141, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23353, 23393, 23431, 23461, 27811, 27861, 27907, 27935, 28158, 31295, 31315, 31335, 31350, 31410, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 35667, 36154]"
4,AEP,Joint,Robust objective,5027.083858562541,,"[78, 379, 937, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5069, 5129, 5637, 8498, 8534, 8554, 8574, 8594, 8614, 8650, 8670, 12679, 12699, 12734, 12754, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18086, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23333, 23431, 23461, 27793, 27811, 27867, 27887, 27907, 27927, 28334, 31295, 31315, 31335, 31350, 31390, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
4,AEP,Joint,22 wind speeds,5204.052530142081,-63.45939571004594,"[78, 379, 937, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5069, 5129, 5637, 8498, 8534, 8554, 8574, 8594, 8614, 8650, 8670, 12679, 12699, 12734, 12754, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18086, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23333, 23431, 23461, 27793, 27811, 27867, 27887, 27907, 27927, 28334, 31295, 31315, 31335, 31350, 31390, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
4,AEP,Joint,360 wind directions,2855.640982421716,-115.64690058695274,"[78, 379, 937, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5069, 5129, 5637, 8498, 8534, 8554, 8574, 8594, 8614, 8650, 8670, 12679, 12699, 12734, 12754, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18086, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23333, 23431, 23461, 27793, 27811, 27867, 27887, 27907, 27927, 28334, 31295, 31315, 31335, 31350, 31390, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
4,AEP,Joint,FLORIS yaw,2865.933787248978,,"[78, 379, 937, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5069, 5129, 5637, 8498, 8534, 8554, 8574, 8594, 8614, 8650, 8670, 12679, 12699, 12734, 12754, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18086, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23333, 23431, 23461, 27793, 27811, 27867, 27887, 27907, 27927, 28334, 31295, 31315, 31335, 31350, 31390, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
4,AEP,Joint,Original objective,2864.418120326689,-115.29253584266789,"[78, 379, 937, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5069, 5129, 5637, 8498, 8534, 8554, 8574, 8594, 8614, 8650, 8670, 12679, 12699, 12734, 12754, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18086, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23333, 23431, 23461, 27793, 27811, 27867, 27887, 27907, 27927, 28334, 31295, 31315, 31335, 31350, 31390, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
4,LCOE,Sequential,Robust objective,,-65.7176129698073,"[83, 937, 957, 977, 2639, 2659, 2675, 2715, 2732, 5049, 5069, 5149, 5164, 8498, 8534, 8554, 8574, 8594, 8614, 8634, 8650, 8670, 12679, 12719, 12734, 12849, 12889, 12909, 13253, 18017, 18046, 18086, 18126, 18141, 18161, 18181, 18201, 18241, 18261, 21748, 23238, 23258, 23298, 23431, 23461, 24561, 27773, 27793, 27811, 27831, 27867, 27887, 27907, 27927, 27935, 31295, 31315, 31350, 31410, 33362, 33947, 33967, 34007, 34027, 35574, 35594, 36154]"
4,LCOE,Sequential,22 wind speeds,5201.303979595126,-63.49292986945532,"[83, 937, 957, 977, 2639, 2659, 2675, 2715, 2732, 5049, 5069, 5149, 5164, 8498, 8534, 8554, 8574, 8594, 8614, 8634, 8650, 8670, 12679, 12719, 12734, 12849, 12889, 12909, 13253, 18017, 18046, 18086, 18126, 18141, 18161, 18181, 18201, 18241, 18261, 21748, 23238, 23258, 23298, 23431, 23461, 24561, 27773, 27793, 27811, 27831, 27867, 27887, 27907, 27927, 27935, 31295, 31315, 31350, 31410, 33362, 33947, 33967, 34007, 34027, 35574, 35594, 36154]"
4,LCOE,Sequential,360 wind directions,2854.3186640688314,-115.70047625144502,"[83, 937, 957, 977, 2639, 2659, 2675, 2715, 2732, 5049, 5069, 5149, 5164, 8498, 8534, 8554, 8574, 8594, 8614, 8634, 8650, 8670, 12679, 12719, 12734, 12849, 12889, 12909, 13253, 18017, 18046, 18086, 18126, 18141, 18161, 18181, 18201, 18241, 18261, 21748, 23238, 23258, 23298, 23431, 23461, 24561, 27773, 27793, 27811, 27831, 27867, 27887, 27907, 27927, 27935, 31295, 31315, 31350, 31410, 33362, 33947, 33967, 34007, 34027, 35574, 35594, 36154]"
4,LCOE,Sequential,FLORIS yaw,,-115.35855358194736,"[83, 937, 957, 977, 2639, 2659, 2675, 2715, 2732, 5049, 5069, 5149, 5164, 8498, 8534, 8554, 8574, 8594, 8614, 8634, 8650, 8670, 12679, 12719, 12734, 12849, 12889, 12909, 13253, 18017, 18046, 18086, 18126, 18141, 18161, 18181, 18201, 18241, 18261, 21748, 23238, 23258, 23298, 23431, 23461, 24561, 27773, 27793, 27811, 27831, 27867, 27887, 27907, 27927, 27935, 31295, 31315, 31350, 31410, 33362, 33947, 33967, 34007, 34027, 35574, 35594, 36154]"
4,LCOE,Sequential,Original objective,2861.395439214627,-115.41432696796197,"[83, 937, 957, 977, 2639, 2659, 2675, 2715, 2732, 5049, 5069, 5149, 5164, 8498, 8534, 8554, 8574, 8594, 8614, 8634, 8650, 8670, 12679, 12719, 12734, 12849, 12889, 12909, 13253, 18017, 18046, 18086, 18126, 18141, 18161, 18181, 18201, 18241, 18261, 21748, 23238, 23258, 23298, 23431, 23461, 24561, 27773, 27793, 27811, 27831, 27867, 27887, 27907, 27927, 27935, 31295, 31315, 31350, 31410, 33362, 33947, 33967, 34007, 34027, 35574, 35594, 36154]"
4,LCOE,Joint,Robust objective,,-65.64659943708614,"[53, 937, 957, 977, 2639, 2659, 2675, 2715, 2732, 5049, 5109, 5149, 5164, 8498, 8534, 8574, 8594, 8634, 8670, 12679, 12699, 12719, 12734, 12774, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23353, 23393, 23431, 23461, 27773, 27811, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31390, 33947, 33967, 33987, 34007, 34027, 34040, 35548, 35574, 36154]"
4,LCOE,Joint,22 wind speeds,5208.290965088878,-63.40775333401838,"[53, 937, 957, 977, 2639, 2659, 2675, 2715, 2732, 5049, 5109, 5149, 5164, 8498, 8534, 8574, 8594, 8634, 8670, 12679, 12699, 12719, 12734, 12774, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23353, 23393, 23431, 23461, 27773, 27811, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31390, 33947, 33967, 33987, 34007, 34027, 34040, 35548, 35574, 36154]"
4,LCOE,Joint,360 wind directions,2861.983524785731,-115.39061142250176,"[53, 937, 957, 977, 2639, 2659, 2675, 2715, 2732, 5049, 5109, 5149, 5164, 8498, 8534, 8574, 8594, 8634, 8670, 12679, 12699, 12719, 12734, 12774, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23353, 23393, 23431, 23461, 27773, 27811, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31390, 33947, 33967, 33987, 34007, 34027, 34040, 35548, 35574, 36154]"
4,LCOE,Joint,FLORIS yaw,,-115.01772085971278,"[53, 937, 957, 977, 2639, 2659, 2675, 2715, 2732, 5049, 5109, 5149, 5164, 8498, 8534, 8574, 8594, 8634, 8670, 12679, 12699, 12719, 12734, 12774, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23353, 23393, 23431, 23461, 27773, 27811, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31390, 33947, 33967, 33987, 34007, 34027, 34040, 35548, 35574, 36154]"
4,LCOE,Joint,Original objective,2870.1977037084207,-115.0603766351913,"[53, 937, 957, 977, 2639, 2659, 2675, 2715, 2732, 5049, 5109, 5149, 5164, 8498, 8534, 8574, 8594, 8634, 8670, 12679, 12699, 12719, 12734, 12774, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23353, 23393, 23431, 23461, 27773, 27811, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31390, 33947, 33967, 33987, 34007, 34027, 34040, 35548, 35574, 36154]"
3,AEP,Sequential,Robust objective,5025.6296531894495,,"[76, 937, 957, 977, 2639, 2659, 2695, 2715, 2732, 4742, 5049, 5069, 5089, 5109, 5129, 8518, 8574, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12809, 12829, 12869, 12889, 12909, 17997, 18017, 18086, 18106, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23333, 23411, 23461, 27773, 27811, 27851, 27907, 27935, 30462, 31295, 31315, 31335, 31350, 31370, 31592, 33947, 33967, 34007, 34027, 34040, 35574, 35809, 36154]"
3,AEP,Sequential,22 wind speeds,5203.396151644804,-63.46740074782903,"[76, 937, 957, 977, 2639, 2659, 2695, 2715, 2732, 4742, 5049, 5069, 5089, 5109, 5129, 8518, 8574, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12809, 12829, 12869, 12889, 12909, 17997, 18017, 18086, 18106, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23333, 23411, 23461, 27773, 27811, 27851, 27907, 27935, 30462, 31295, 31315, 31335, 31350, 31370, 31592, 33947, 33967, 34007, 34027, 34040, 35574, 35809, 36154]"
3,AEP,Sequential,360 wind directions,2854.509134267544,-115.69275601245954,"[76, 937, 957, 977, 2639, 2659, 2695, 2715, 2732, 4742, 5049, 5069, 5089, 5109, 5129, 8518, 8574, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12809, 12829, 12869, 12889, 12909, 17997, 18017, 18086, 18106, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23333, 23411, 23461, 27773, 27811, 27851, 27907, 27935, 30462, 31295, 31315, 31335, 31350, 31370, 31592, 33947, 33967, 34007, 34027, 34040, 35574, 35809, 36154]"
3,AEP,Sequential,FLORIS yaw,2862.8056542616346,,"[76, 937, 957, 977, 2639, 2659, 2695, 2715, 2732, 4742, 5049, 5069, 5089, 5109, 5129, 8518, 8574, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12809, 12829, 12869, 12889, 12909, 17997, 18017, 18086, 18106, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23333, 23411, 23461, 27773, 27811, 27851, 27907, 27935, 30462, 31295, 31315, 31335, 31350, 31370, 31592, 33947, 33967, 34007, 34027, 34040, 35574, 35809, 36154]"
3,AEP,Sequential,Original objective,2862.854134633955,-115.35552049646341,"[76, 937, 957, 977, 2639, 2659, 2695, 2715, 2732, 4742, 5049, 5069, 5089, 5109, 5129, 8518, 8574, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12809, 12829, 12869, 12889, 12909, 17997, 18017, 18086, 18106, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23333, 23411, 23461, 27773, 27811, 27851, 27907, 27935, 30462, 31295, 31315, 31335, 31350, 31370, 31592, 33947, 33967, 34007, 34027, 34040, 35574, 35809, 36154]"
3,AEP,Joint,Robust objective,5029.681603055959,,"[19, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5164, 8498, 8534, 8554, 8574, 8614, 8634, 8650, 12679, 12699, 12734, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23353, 23373, 23431, 23461, 27773, 27811, 27927, 27935, 31295, 31335, 31370, 31390, 33001, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
3,AEP,Joint,22 wind speeds,5206.741346200823,-63.4266246098668,"[19, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5164, 8498, 8534, 8554, 8574, 8614, 8634, 8650, 12679, 12699, 12734, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23353, 23373, 23431, 23461, 27773, 27811, 27927, 27935, 31295, 31335, 31370, 31390, 33001, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
3,AEP,Joint,360 wind directions,2858.8020877107724,-115.51902463825382,"[19, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5164, 8498, 8534, 8554, 8574, 8614, 8634, 8650, 12679, 12699, 12734, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23353, 23373, 23431, 23461, 27773, 27811, 27927, 27935, 31295, 31335, 31370, 31390, 33001, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
3,AEP,Joint,FLORIS yaw,2870.316015453657,,"[19, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5164, 8498, 8534, 8554, 8574, 8614, 8634, 8650, 12679, 12699, 12734, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23353, 23373, 23431, 23461, 27773, 27811, 27927, 27935, 31295, 31335, 31370, 31390, 33001, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
3,AEP,Joint,Original objective,2867.929075221906,-115.15139326818928,"[19, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5164, 8498, 8534, 8554, 8574, 8614, 8634, 8650, 12679, 12699, 12734, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23353, 23373, 23431, 23461, 27773, 27811, 27927, 27935, 31295, 31335, 31370, 31390, 33001, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
3,LCOE,Sequential,Robust objective,,-65.71264861933246,"[25, 918, 937, 957, 2639, 2659, 2695, 2732, 5049, 5089, 5109, 5129, 5149, 5164, 8498, 8518, 8554, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12774, 12789, 12809, 12869, 12889, 12909, 15319, 17997, 18017, 18046, 18161, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23353, 23431, 26061, 27773, 27867, 27887, 27907, 27927, 28795, 30973, 31295, 31315, 31390, 33947, 33967, 33987, 34007, 34040, 35440, 35574, 35594, 36154]"
3,LCOE,Sequential,22 wind speeds,5201.722794253953,-63.48781776125326,"[25, 918, 937, 957, 2639, 2659, 2695, 2732, 5049, 5089, 5109, 5129, 5149, 5164, 8498, 8518, 8554, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12774, 12789, 12809, 12869, 12889, 12909, 15319, 17997, 18017, 18046, 18161, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23353, 23431, 26061, 27773, 27867, 27887, 27907, 27927, 28795, 30973, 31295, 31315, 31390, 33947, 33967, 33987, 34007, 34040, 35440, 35574, 35594, 36154]"
3,LCOE,Sequential,360 wind directions,2855.030583567803,-115.67162562351909,"[25, 918, 937, 957, 2639, 2659, 2695, 2732, 5049, 5089, 5109, 5129, 5149, 5164, 8498, 8518, 8554, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12774, 12789, 12809, 12869, 12889, 12909, 15319, 17997, 18017, 18046, 18161, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23353, 23431, 26061, 27773, 27867, 27887, 27907, 27927, 28795, 30973, 31295, 31315, 31390, 33947, 33967, 33987, 34007, 34040, 35440, 35574, 35594, 36154]"
3,LCOE,Sequential,FLORIS yaw,,-115.3377107333908,"[25, 918, 937, 957, 2639, 2659, 2695, 2732, 5049, 5089, 5109, 5129, 5149, 5164, 8498, 8518, 8554, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12774, 12789, 12809, 12869, 12889, 12909, 15319, 17997, 18017, 18046, 18161, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23353, 23431, 26061, 27773, 27867, 27887, 27907, 27927, 28795, 30973, 31295, 31315, 31390, 33947, 33967, 33987, 34007, 34040, 35440, 35574, 35594, 36154]"
3,LCOE,Sequential,Original objective,2861.2619449572726,-115.41971170734033,"[25, 918, 937, 957, 2639, 2659, 2695, 2732, 5049, 5089, 5109, 5129, 5149, 5164, 8498, 8518, 8554, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12774, 12789, 12809, 12869, 12889, 12909, 15319, 17997, 18017, 18046, 18161, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23353, 23431, 26061, 27773, 27867, 27887, 27907, 27927, 28795, 30973, 31295, 31315, 31390, 33947, 33967, 33987, 34007, 34040, 35440, 35574, 35594, 36154]"
3,LCOE,Joint,Robust objective,,-65.66320545161395,"[12, 937, 957, 977, 2639, 2659, 2675, 2695, 2732, 5069, 5129, 5149, 5164, 8498, 8534, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12789, 12809, 12849, 12889, 12909, 17997, 18017, 18046, 18066, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23353, 23393, 23431, 23461, 27773, 27811, 27887, 27907, 27927, 27935, 31279, 31295, 31315, 31370, 31390, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
3,LCOE,Joint,22 wind speeds,5207.743944485825,-63.41441367443388,"[12, 937, 957, 977, 2639, 2659, 2675, 2695, 2732, 5069, 5129, 5149, 5164, 8498, 8534, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12789, 12809, 12849, 12889, 12909, 17997, 18017, 18046, 18066, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23353, 23393, 23431, 23461, 27773, 27811, 27887, 27907, 27927, 27935, 31279, 31295, 31315, 31370, 31390, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
3,LCOE,Joint,360 wind directions,2860.109047894806,-115.46623687276228,"[12, 937, 957, 977, 2639, 2659, 2675, 2695, 2732, 5069, 5129, 5149, 5164, 8498, 8534, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12789, 12809, 12849, 12889, 12909, 17997, 18017, 18046, 18066, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23353, 23393, 23431, 23461, 27773, 27811, 27887, 27907, 27927, 27935, 31279, 31295, 31315, 31370, 31390, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
3,LCOE,Joint,FLORIS yaw,,-115.05781163398592,"[12, 937, 957, 977, 2639, 2659, 2675, 2695, 2732, 5069, 5129, 5149, 5164, 8498, 8534, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12789, 12809, 12849, 12889, 12909, 17997, 18017, 18046, 18066, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23353, 23393, 23431, 23461, 27773, 27811, 27887, 27907, 27927, 27935, 31279, 31295, 31315, 31370, 31390, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
3,LCOE,Joint,Original objective,2870.04203333014,-115.06661748189245,"[12, 937, 957, 977, 2639, 2659, 2675, 2695, 2732, 5069, 5129, 5149, 5164, 8498, 8534, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12789, 12809, 12849, 12889, 12909, 17997, 18017, 18046, 18066, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23353, 23393, 23431, 23461, 27773, 27811, 27887, 27907, 27927, 27935, 31279, 31295, 31315, 31370, 31390, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
2,AEP,Sequential,Robust objective,5019.029559198292,,"[86, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5149, 5164, 7335, 8303, 8518, 8554, 8594, 8614, 8670, 10538, 12679, 12699, 12719, 12754, 12829, 12849, 12869, 12889, 12909, 18017, 18066, 18086, 18106, 18126, 18161, 18201, 18241, 18261, 19696, 23238, 23258, 23298, 23333, 23373, 23411, 23461, 27793, 27851, 27887, 27907, 27927, 27935, 28930, 31280, 31295, 31335, 31410, 32277, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
2,AEP,Sequential,22 wind speeds,5194.865691867773,-63.57162021014922,"[86, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5149, 5164, 7335, 8303, 8518, 8554, 8594, 8614, 8670, 10538, 12679, 12699, 12719, 12754, 12829, 12849, 12869, 12889, 12909, 18017, 18066, 18086, 18106, 18126, 18161, 18201, 18241, 18261, 19696, 23238, 23258, 23298, 23333, 23373, 23411, 23461, 27793, 27851, 27887, 27907, 27927, 27935, 28930, 31280, 31295, 31335, 31410, 32277, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
2,AEP,Sequential,360 wind directions,2845.5995257432364,-116.05499151181363,"[86, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5149, 5164, 7335, 8303, 8518, 8554, 8594, 8614, 8670, 10538, 12679, 12699, 12719, 12754, 12829, 12849, 12869, 12889, 12909, 18017, 18066, 18086, 18106, 18126, 18161, 18201, 18241, 18261, 19696, 23238, 23258, 23298, 23333, 23373, 23411, 23461, 27793, 27851, 27887, 27907, 27927, 27935, 28930, 31280, 31295, 31335, 31410, 32277, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
2,AEP,Sequential,FLORIS yaw,2852.6157578321204,,"[86, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5149, 5164, 7335, 8303, 8518, 8554, 8594, 8614, 8670, 10538, 12679, 12699, 12719, 12754, 12829, 12849, 12869, 12889, 12909, 18017, 18066, 18086, 18106, 18126, 18161, 18201, 18241, 18261, 19696, 23238, 23258, 23298, 23333, 23373, 23411, 23461, 27793, 27851, 27887, 27907, 27927, 27935, 28930, 31280, 31295, 31335, 31410, 32277, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
2,AEP,Sequential,Original objective,2851.431850319951,-115.81761239325996,"[86, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5149, 5164, 7335, 8303, 8518, 8554, 8594, 8614, 8670, 10538, 12679, 12699, 12719, 12754, 12829, 12849, 12869, 12889, 12909, 18017, 18066, 18086, 18106, 18126, 18161, 18201, 18241, 18261, 19696, 23238, 23258, 23298, 23333, 23373, 23411, 23461, 27793, 27851, 27887, 27907, 27927, 27935, 28930, 31280, 31295, 31335, 31410, 32277, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
