num_run,Objective,Optimization type,Power density,AEP,Layout,Iterations
60,AEP,Sequential,17,712.4453646063971,"[0, 60, 70, 165, 710, 1460, 1699, 2840, 2900, 3550, 3620, 4300, 4330, 4493, 4970, 5020]",84
60,AEP,Joint,17,712.289700957625,"[40, 70, 710, 770, 2130, 2140, 2170, 2180, 2840, 2910, 4260, 4280, 4330, 4970, 5010, 5040]",63
59,AEP,Sequential,17,713.7550589144516,"[0, 20, 50, 70, 740, 780, 1420, 2200, 2890, 2910, 3560, 4330, 4641, 4970, 5020, 5030]",76
59,AEP,Joint,17,716.7178841399316,"[0, 30, 50, 70, 740, 1285, 1490, 2130, 2190, 3550, 3570, 3822, 4260, 4330, 4970, 5020]",77
58,AEP,Sequential,17,724.4556621518145,"[0, 30, 50, 70, 857, 1450, 1490, 2910, 3502, 3550, 3620, 4330, 4970, 4980, 5010, 5040]",197
58,AEP,Joint,17,714.0311321645315,"[30, 50, 60, 70, 1440, 1460, 1490, 2130, 2832, 3560, 3580, 3610, 4260, 4970, 5010, 5040]",67
57,AEP,Sequential,17,718.7418363686535,"[0, 40, 70, 710, 750, 980, 2130, 2150, 2200, 2840, 3590, 3620, 4970, 4990, 5000, 5040]",53
57,AEP,Joint,17,708.0695036992452,"[0, 20, 30, 50, 720, 1440, 1480, 2180, 2860, 2910, 3906, 4280, 4290, 4330, 4970, 5030]",86
56,AEP,Sequential,17,706.6983682221943,"[0, 20, 70, 185, 710, 760, 1460, 1490, 2130, 2170, 4260, 4280, 4290, 4320, 4970, 5040]",53
56,AEP,Joint,17,715.7581601500293,"[10, 24, 50, 70, 1490, 2130, 2150, 2190, 2910, 3570, 3590, 4270, 4970, 4990, 5020, 5030]",118
55,AEP,Sequential,17,710.3585634720909,"[0, 40, 50, 60, 506, 1377, 1420, 1490, 2130, 3560, 3620, 4260, 4300, 4320, 4970, 5040]",83
55,AEP,Joint,17,708.8088041316511,"[10, 60, 740, 1460, 1480, 1490, 2140, 2870, 2910, 3570, 3620, 4300, 4970, 4980, 5000, 5040]",52
54,AEP,Sequential,17,707.7751108034944,"[10, 70, 760, 770, 2130, 2189, 2840, 3040, 3550, 3620, 4310, 4970, 4980, 4990, 5010, 5040]",67
54,AEP,Joint,17,716.7707725142282,"[0, 20, 40, 60, 70, 730, 780, 2150, 2200, 3400, 3551, 4330, 4513, 4970, 4990, 5030]",184
53,AEP,Sequential,17,712.588192293524,"[0, 10, 30, 70, 780, 2068, 2130, 2180, 2200, 3560, 4260, 4330, 4970, 5020, 5030, 5040]",113
53,AEP,Joint,17,710.1183453749616,"[0, 60, 720, 740, 760, 780, 1420, 1490, 2140, 2880, 3620, 4980, 4990, 5010, 5030, 5040]",52
52,AEP,Sequential,17,715.3842760768935,"[0, 10, 40, 70, 780, 1420, 1460, 2238, 3550, 3570, 4260, 4330, 4970, 5000, 5010, 5030]",106
52,AEP,Joint,17,714.9875762515724,"[10, 40, 70, 1430, 1452, 1490, 2200, 2910, 3570, 3610, 4970, 4980, 4990, 5000, 5010, 5030]",89
51,AEP,Sequential,17,719.086659364324,"[0, 10, 40, 60, 70, 710, 760, 2139, 2200, 2840, 3224, 4970, 4980, 4990, 5020, 5040]",127
51,AEP,Joint,17,711.09847218854,"[10, 60, 70, 618, 710, 1160, 2130, 2180, 2190, 2200, 3550, 3580, 3600, 4330, 4970, 5020]",54
50,AEP,Sequential,17,715.7811318848164,"[0, 70, 247, 1420, 1450, 2150, 2190, 3550, 3620, 3805, 4970, 4980, 4990, 5010, 5020, 5040]",78
50,AEP,Joint,17,717.192094811597,"[0, 20, 30, 70, 770, 1420, 1470, 2840, 2860, 2880, 4260, 4330, 4970, 4980, 5010, 5040]",98
49,AEP,Sequential,17,718.3919671196331,"[0, 40, 70, 710, 740, 984, 1420, 2200, 3152, 3550, 4257, 4300, 4970, 4990, 5000, 5040]",202
49,AEP,Joint,17,711.8934638883208,"[20, 60, 70, 750, 1016, 1430, 1490, 2160, 2910, 3560, 3580, 4310, 4970, 4990, 5010, 5040]",54
48,AEP,Sequential,17,718.0129433071016,"[0, 20, 40, 60, 70, 720, 1420, 1490, 1797, 2910, 3550, 4290, 4310, 4330, 4980, 5010]",117
48,AEP,Joint,17,711.5093263754342,"[10, 40, 60, 70, 750, 1460, 1490, 2130, 2150, 2200, 3570, 3620, 4260, 4980, 5005, 5030]",93
47,AEP,Sequential,17,712.8412878406118,"[0, 30, 50, 780, 1095, 1490, 2130, 2150, 2200, 2840, 2890, 4260, 4290, 4970, 4990, 5030]",115
47,AEP,Joint,17,718.4971408752593,"[0, 30, 60, 731, 1105, 1490, 2130, 2900, 3493, 3550, 3590, 3620, 4970, 4990, 5000, 5040]",112
46,AEP,Sequential,17,706.7808142892942,"[10, 50, 730, 770, 1420, 1480, 2406, 2698, 3550, 3620, 4320, 4970, 4990, 5010, 5030, 5040]",119
46,AEP,Joint,17,711.9237042316074,"[0, 20, 40, 50, 70, 710, 1450, 1480, 1490, 2164, 2850, 3590, 4330, 4970, 4980, 4990]",67
45,AEP,Sequential,17,712.0177080145372,"[20, 30, 40, 70, 710, 1420, 2130, 2170, 2190, 3550, 3560, 3570, 3620, 4310, 4970, 5040]",59
45,AEP,Joint,17,716.211267944916,"[0, 50, 70, 1420, 1470, 1490, 2170, 2412, 2728, 2840, 2860, 3550, 3600, 4970, 4990, 5030]",93
44,AEP,Sequential,17,711.3806263774178,"[0, 30, 70, 770, 780, 2150, 2840, 2900, 3620, 4300, 4970, 4980, 4990, 5000, 5020, 5030]",55
44,AEP,Joint,17,714.3022423259087,"[0, 50, 70, 710, 1440, 1480, 2200, 3550, 3570, 3674, 4970, 4980, 5009, 5020, 5030, 5040]",109
43,AEP,Sequential,17,710.3593334747386,"[10, 30, 40, 70, 710, 1420, 1480, 1490, 2180, 2840, 2860, 3600, 4270, 4970, 5020, 5040]",52
43,AEP,Joint,17,717.2964944066829,"[0, 10, 20, 40, 50, 60, 70, 1430, 2840, 3032, 3560, 3620, 4300, 4970, 4990, 5030]",76
42,AEP,Sequential,17,709.9676468029152,"[20, 40, 60, 70, 720, 780, 1460, 2160, 2200, 2910, 3600, 4260, 4330, 4970, 5010, 5030]",52
42,AEP,Joint,17,714.9462734128821,"[40, 60, 730, 1420, 1460, 2200, 2860, 2900, 3560, 3600, 4260, 4300, 4330, 4970, 5000, 5030]",86
41,AEP,Sequential,17,711.9393161086628,"[0, 50, 70, 710, 730, 770, 2130, 2200, 2860, 2880, 3620, 4260, 4980, 4990, 5000, 5040]",65
41,AEP,Joint,17,711.3457074455479,"[50, 446, 710, 760, 780, 1420, 1450, 2130, 2180, 2870, 3610, 4270, 4970, 5000, 5030, 5040]",69
40,AEP,Sequential,17,717.9926061613967,"[0, 10, 30, 40, 60, 70, 710, 1470, 2130, 2840, 2910, 3550, 3586, 4980, 5000, 5040]",127
40,AEP,Joint,17,715.6352638702233,"[0, 30, 50, 70, 780, 950, 1420, 1490, 2870, 3528, 3560, 4221, 4970, 4990, 5010, 5030]",106
39,AEP,Sequential,17,709.3476038629159,"[10, 30, 50, 60, 70, 182, 1420, 2160, 2840, 2890, 3550, 3600, 4970, 4980, 5010, 5020]",130
39,AEP,Joint,17,717.3193152035556,"[0, 20, 40, 710, 1490, 2078, 2130, 2190, 2890, 3550, 3620, 4290, 4970, 5020, 5030, 5040]",137
38,AEP,Sequential,17,715.3258706305683,"[0, 20, 50, 60, 1420, 1460, 2160, 2200, 2890, 3550, 3639, 4270, 4330, 4970, 4990, 5040]",121
38,AEP,Joint,17,712.8501886282471,"[0, 40, 60, 740, 1420, 1470, 1490, 2130, 2160, 3336, 3550, 4260, 4280, 4290, 4300, 5040]",82
37,AEP,Sequential,17,720.3594250625707,"[0, 20, 50, 70, 710, 1420, 2130, 2840, 3600, 4970, 4980, 4990, 5000, 5010, 5020, 5040]",202
37,AEP,Joint,17,717.0452252464935,"[0, 70, 712, 750, 780, 1480, 2150, 2180, 2840, 2880, 3550, 4970, 4980, 5000, 5020, 5040]",104
36,AEP,Sequential,17,713.0224749138822,"[0, 10, 30, 50, 60, 70, 710, 1470, 2356, 2865, 2910, 3387, 4300, 4970, 4990, 5040]",117
36,AEP,Joint,17,711.8067579143548,"[0, 20, 70, 770, 1043, 1440, 2130, 2180, 2860, 2900, 3550, 4330, 4899, 4980, 5016, 5030]",65
35,AEP,Sequential,17,713.4307567118967,"[0, 30, 60, 70, 750, 1450, 2002, 2200, 2246, 2840, 3533, 4270, 4970, 5010, 5030, 5040]",111
35,AEP,Joint,17,713.1210078076625,"[10, 30, 40, 70, 710, 770, 780, 2059, 2592, 4260, 4320, 4330, 4970, 4990, 5010, 5040]",141
34,AEP,Sequential,17,708.9565999874276,"[40, 70, 710, 730, 750, 770, 1420, 2170, 2860, 2900, 3560, 3610, 4970, 4980, 4990, 5020]",52
34,AEP,Joint,17,713.3452363764054,"[0, 20, 50, 70, 750, 1420, 1440, 1480, 1490, 2840, 3610, 4270, 4280, 4330, 4381, 4970]",119
33,AEP,Sequential,17,707.1909875253742,"[0, 70, 780, 1420, 1450, 1460, 1470, 1480, 2850, 2880, 3550, 4260, 4290, 4310, 4330, 4970]",53
33,AEP,Joint,17,710.6354708384946,"[30, 60, 284, 730, 1430, 2190, 2200, 3550, 3570, 3590, 3610, 3620, 4260, 4970, 5010, 5030]",53
32,AEP,Sequential,17,719.2575254954711,"[0, 10, 20, 70, 770, 780, 1420, 2130, 2200, 2870, 3550, 4260, 4972, 5010, 5020, 5040]",202
32,AEP,Joint,17,712.0508498150626,"[0, 40, 70, 780, 1440, 1460, 2160, 2200, 2840, 3580, 3590, 3600, 3620, 4260, 4845, 5040]",58
31,AEP,Sequential,17,712.5613335091485,"[0, 50, 60, 70, 810, 1420, 1480, 2102, 2130, 2615, 2840, 4260, 4300, 4330, 4977, 5040]",123
31,AEP,Joint,17,710.8984563936209,"[10, 30, 60, 780, 1248, 2130, 2160, 3111, 3560, 3580, 4300, 4330, 4970, 4980, 5000, 5040]",70
30,AEP,Sequential,17,718.0188320694293,"[20, 30, 40, 60, 710, 1490, 2096, 2271, 2840, 3580, 3620, 4970, 4990, 5010, 5030, 5040]",132
30,AEP,Joint,17,712.7614487769805,"[0, 20, 30, 50, 70, 750, 1420, 2150, 2200, 3550, 3610, 3730, 4310, 4970, 5010, 5030]",81
29,AEP,Sequential,17,715.5500609300796,"[0, 10, 30, 50, 710, 780, 2130, 2170, 2200, 2910, 3550, 4280, 4960, 4970, 4990, 5040]",202
29,AEP,Joint,17,719.2879981751076,"[0, 40, 50, 60, 70, 730, 1210, 1460, 2627, 2831, 3580, 4330, 4970, 4980, 4990, 5010]",195
28,AEP,Sequential,17,704.2523253446168,"[10, 40, 60, 780, 1430, 1440, 2190, 3513, 3549, 4260, 4270, 4280, 4300, 4970, 5010, 5040]",61
28,AEP,Joint,17,711.2654058289049,"[0, 10, 30, 50, 60, 780, 1440, 2190, 2200, 2880, 3570, 3600, 3620, 4270, 4970, 5040]",95
27,AEP,Sequential,17,710.319255883048,"[10, 70, 780, 1420, 1460, 1470, 1490, 2130, 2725, 2840, 3620, 4300, 4330, 4970, 4980, 5030]",62
27,AEP,Joint,17,718.0171129901327,"[0, 50, 60, 70, 710, 730, 1470, 1490, 2130, 2880, 3550, 3620, 4290, 4970, 4990, 5010]",106
26,AEP,Sequential,17,715.7959321686321,"[40, 720, 780, 1420, 1490, 2150, 2160, 2180, 2200, 2840, 3620, 4970, 4980, 4990, 5010, 5040]",60
26,AEP,Joint,17,711.5869001570259,"[10, 40, 710, 780, 1450, 2150, 2200, 2840, 2850, 2910, 3620, 4260, 4330, 4980, 5010, 5040]",52
25,AEP,Sequential,17,710.2773118061492,"[0, 70, 780, 1460, 1490, 2130, 2140, 2840, 2910, 3570, 3610, 4260, 5000, 5010, 5020, 5040]",64
25,AEP,Joint,17,717.9404474865601,"[10, 50, 70, 100, 1430, 1490, 2140, 2160, 2910, 3560, 3610, 4260, 4310, 4980, 5010, 5040]",70
24,AEP,Sequential,17,721.1327523174696,"[0, 30, 40, 50, 70, 1430, 1450, 2130, 3600, 3620, 4260, 4970, 4990, 5010, 5030, 5040]",89
24,AEP,Joint,17,712.284655538784,"[10, 30, 60, 710, 730, 780, 1460, 2130, 2190, 2870, 3560, 3610, 4260, 4300, 4990, 5040]",53
23,AEP,Sequential,17,712.3073860303103,"[0, 30, 70, 750, 1420, 1490, 2160, 2200, 3080, 3610, 4260, 4310, 4894, 4970, 4990, 5010]",74
23,AEP,Joint,17,710.2255353343764,"[30, 50, 60, 70, 720, 730, 750, 2130, 2910, 3550, 4260, 4280, 4300, 4320, 4685, 4970]",57
22,AEP,Sequential,17,711.7163103734958,"[20, 40, 70, 146, 1450, 1490, 1899, 2140, 2997, 3560, 3620, 4260, 4970, 5000, 5010, 5030]",168
22,AEP,Joint,17,713.4296188188739,"[10, 30, 60, 70, 710, 760, 1420, 1490, 2130, 2834, 2840, 2880, 3550, 4260, 4330, 5020]",81
21,AEP,Sequential,17,715.7236871568631,"[0, 40, 70, 730, 750, 1420, 1440, 2180, 2840, 3570, 3620, 4260, 4970, 5000, 5020, 5040]",64
21,AEP,Joint,17,714.1430406072373,"[0, 40, 60, 730, 1420, 1440, 2150, 2200, 2840, 2860, 4260, 4330, 4970, 5000, 5020, 5040]",54
20,AEP,Sequential,17,717.5561991971518,"[0, 30, 70, 517, 710, 780, 2059, 2200, 2870, 2910, 4270, 4290, 4330, 4970, 4980, 5030]",120
20,AEP,Joint,17,714.0666195290752,"[0, 30, 50, 70, 710, 1420, 1460, 2870, 3620, 4300, 4310, 4970, 4980, 4990, 5010, 5040]",70
19,AEP,Sequential,17,708.7677042079565,"[10, 20, 60, 70, 1342, 1420, 1430, 2840, 2850, 2910, 3560, 4300, 4970, 4980, 5000, 5040]",79
19,AEP,Joint,17,714.6466435592673,"[50, 508, 710, 760, 780, 1480, 2130, 2200, 2890, 3550, 3580, 4330, 4970, 4990, 5010, 5040]",60
18,AEP,Sequential,17,712.9597105597868,"[0, 50, 70, 740, 1434, 1480, 2140, 2382, 2840, 2870, 2910, 4310, 4330, 4829, 4990, 5040]",116
18,AEP,Joint,17,715.2564933360883,"[0, 10, 40, 70, 1079, 1460, 1480, 2130, 2200, 3441, 3550, 4310, 4980, 4996, 5010, 5040]",126
17,AEP,Sequential,17,707.1932241264007,"[10, 20, 70, 730, 750, 760, 780, 1076, 1420, 2200, 2860, 3904, 4260, 5000, 5020, 5040]",87
17,AEP,Joint,17,714.0293892693365,"[0, 70, 730, 770, 1420, 1470, 2870, 3570, 3600, 3610, 4899, 4990, 5000, 5010, 5030, 5040]",56
16,AEP,Sequential,17,709.5233453704421,"[0, 10, 50, 60, 70, 740, 750, 1440, 1490, 2130, 2840, 3620, 4087, 4710, 4970, 5030]",69
16,AEP,Joint,17,711.1020785185373,"[0, 30, 50, 70, 730, 1460, 2160, 2840, 2860, 2910, 3570, 3590, 4260, 4320, 4990, 5020]",52
15,AEP,Sequential,17,709.5358251393943,"[0, 30, 70, 780, 1285, 1490, 1733, 2170, 2200, 2910, 3580, 3620, 4290, 4980, 5010, 5040]",55
15,AEP,Joint,17,709.80078124584,"[10, 40, 70, 710, 750, 770, 1776, 2190, 2840, 2870, 2880, 3610, 4260, 4290, 4970, 5040]",56
14,AEP,Sequential,17,712.0759172117507,"[40, 60, 70, 710, 750, 1450, 2150, 2190, 2840, 3600, 3620, 4260, 4980, 5000, 5020, 5040]",67
14,AEP,Joint,17,713.3113277248916,"[10, 30, 40, 50, 70, 1480, 2130, 2150, 2764, 3126, 4320, 4980, 4990, 5000, 5020, 5040]",91
13,AEP,Sequential,17,712.8194956755641,"[10, 30, 50, 60, 70, 710, 1079, 2018, 2200, 2910, 3550, 3600, 4280, 4300, 4330, 4970]",78
13,AEP,Joint,17,714.4614225887864,"[10, 40, 70, 126, 710, 1440, 1490, 2140, 2170, 3570, 4260, 4320, 4330, 4970, 4990, 5000]",73
12,AEP,Sequential,17,710.4151008552683,"[0, 20, 50, 70, 750, 2140, 2232, 3620, 3639, 4050, 4300, 4310, 4970, 4980, 4990, 5040]",117
12,AEP,Joint,17,710.3833919318324,"[0, 10, 20, 50, 70, 603, 1420, 1480, 1490, 2752, 2840, 3600, 4322, 4970, 4980, 5000]",111
11,AEP,Sequential,17,711.4489239138072,"[0, 30, 40, 60, 710, 1440, 1707, 2180, 2265, 2840, 2850, 3620, 4970, 4980, 5000, 5040]",91
11,AEP,Joint,17,714.091896334625,"[0, 20, 60, 70, 710, 730, 2130, 2150, 2160, 2180, 2910, 3550, 4310, 4970, 4990, 5010]",55
10,AEP,Sequential,17,714.8674617454978,"[10, 30, 70, 1420, 1430, 1450, 1480, 2180, 2840, 3049, 3580, 4330, 4970, 4980, 4990, 5010]",63
10,AEP,Joint,17,712.1554882964767,"[30, 50, 70, 760, 1420, 1480, 2140, 2180, 2200, 2860, 3550, 3620, 4980, 5000, 5020, 5040]",52
9,AEP,Sequential,17,716.8699185475186,"[50, 70, 213, 750, 1420, 2130, 2190, 2840, 2880, 3335, 4280, 4330, 4970, 5000, 5020, 5040]",99
9,AEP,Joint,17,716.0426732674661,"[10, 30, 50, 70, 1440, 1480, 2130, 2342, 2840, 3550, 4085, 4260, 4320, 4330, 4970, 5030]",109
8,AEP,Sequential,17,709.5376348553187,"[0, 70, 324, 710, 730, 1420, 1490, 2860, 2900, 3560, 3600, 4330, 4970, 5010, 5020, 5040]",129
8,AEP,Joint,17,716.3261716606952,"[0, 20, 70, 780, 1238, 1440, 1480, 2130, 2180, 2910, 3550, 3570, 4970, 4980, 4990, 5040]",77
7,AEP,Sequential,17,712.2828972776639,"[10, 20, 50, 70, 832, 1565, 2190, 2870, 3905, 4300, 4330, 4970, 4980, 5000, 5030, 5040]",64
7,AEP,Joint,17,715.8888452553267,"[0, 20, 60, 70, 730, 1440, 1490, 2200, 2486, 2860, 2900, 4181, 4970, 4990, 5010, 5040]",148
6,AEP,Sequential,17,710.7500730134376,"[0, 10, 20, 70, 1490, 2130, 2180, 2200, 2861, 4270, 4320, 4330, 4970, 4980, 5010, 5030]",87
6,AEP,Joint,17,712.884417648285,"[0, 70, 710, 770, 780, 1420, 1470, 1490, 2840, 2870, 3432, 4270, 4330, 4970, 4990, 5030]",101
5,AEP,Sequential,17,710.68564168016,"[0, 20, 30, 50, 60, 710, 2140, 2200, 2840, 3550, 3610, 4260, 4800, 4980, 5030, 5040]",105
5,AEP,Joint,17,710.2843288085403,"[30, 60, 70, 142, 730, 1420, 1450, 1490, 3560, 3570, 3580, 3620, 4416, 4970, 5010, 5040]",81
4,AEP,Sequential,17,710.904685401623,"[0, 10, 50, 70, 1794, 2130, 2190, 2900, 4134, 4260, 4970, 5000, 5010, 5020, 5030, 5040]",148
4,AEP,Joint,17,712.0151164789455,"[0, 20, 30, 40, 720, 1490, 2130, 2160, 2180, 3560, 3600, 3620, 4260, 4990, 5010, 5040]",58
3,AEP,Sequential,17,712.2126683066047,"[0, 10, 70, 740, 753, 770, 2130, 2200, 2683, 2840, 3550, 3570, 3620, 4260, 4300, 5040]",102
3,AEP,Joint,17,712.139523018124,"[0, 30, 60, 120, 1440, 1450, 1470, 1490, 1705, 2880, 4290, 4310, 4330, 4970, 4990, 5040]",76
2,AEP,Sequential,17,711.4279016857141,"[0, 50, 70, 730, 780, 1052, 1420, 2200, 2840, 2870, 3610, 3620, 4290, 4980, 5010, 5040]",98
2,AEP,Joint,17,704.8257274108986,"[70, 710, 730, 780, 1420, 1470, 2160, 2200, 3590, 3600, 3620, 4260, 4270, 4290, 4320, 5040]",52
1,AEP,Sequential,17,711.2208368526867,"[0, 30, 710, 760, 780, 1490, 2180, 2870, 2910, 3376, 3550, 3610, 4970, 4980, 5020, 5040]",67
1,AEP,Joint,17,712.6851532343566,"[0, 40, 50, 68, 750, 1460, 1849, 2160, 2840, 2910, 3550, 4260, 4300, 4330, 4970, 5000]",107
0,AEP,Sequential,17,708.6332762573552,"[40, 710, 722, 770, 780, 2170, 2200, 2860, 2900, 3550, 3570, 3620, 4970, 5000, 5010, 5040]",74
0,AEP,Joint,17,709.7764000909974,"[0, 60, 70, 710, 730, 760, 780, 2140, 2180, 2880, 3550, 3580, 4320, 4970, 5020, 5040]",77
99,AEP,Sequential,16,714.1346458831803,"[0, 40, 60, 720, 1420, 1490, 2130, 2150, 2180, 3620, 4122, 4290, 4330, 4970, 5020, 5040]",53
99,AEP,Joint,16,716.7062776282179,"[0, 30, 40, 70, 1420, 1470, 1490, 2140, 2190, 3552, 4270, 4290, 4330, 4970, 4990, 5030]",86
98,AEP,Sequential,16,727.4841576784955,"[0, 10, 30, 50, 60, 70, 2310, 2367, 2840, 2910, 3550, 3620, 4970, 4990, 5020, 5040]",202
98,AEP,Joint,16,717.085589780516,"[0, 60, 710, 730, 750, 1420, 2130, 2839, 2840, 2860, 2890, 3550, 4310, 4330, 4970, 4990]",103
97,AEP,Sequential,16,719.4492849396783,"[0, 40, 50, 70, 780, 1430, 2130, 2200, 3329, 3570, 3590, 4270, 4970, 5000, 5013, 5029]",129
97,AEP,Joint,16,721.0452875814201,"[0, 30, 50, 60, 70, 1470, 2150, 2200, 2840, 2880, 3887, 4260, 4970, 4980, 5020, 5040]",202
96,AEP,Sequential,16,721.8994940852551,"[0, 20, 40, 70, 751, 1420, 1490, 1575, 2180, 2850, 2910, 3610, 4260, 4582, 4970, 5040]",129
96,AEP,Joint,16,719.2105958323602,"[0, 40, 50, 70, 1440, 1460, 1490, 2190, 2840, 2870, 3805, 4280, 4970, 4990, 5020, 5040]",113
95,AEP,Sequential,16,716.2274347141666,"[0, 40, 50, 70, 741, 1440, 1490, 2840, 2860, 2910, 3590, 3620, 4260, 4290, 4673, 4970]",152
95,AEP,Joint,16,724.0001896318543,"[0, 40, 60, 70, 740, 1473, 2840, 2850, 2870, 2910, 3620, 4970, 4980, 5000, 5010, 5040]",61
94,AEP,Sequential,16,721.4503118423247,"[0, 30, 50, 60, 70, 710, 2200, 2840, 2900, 3550, 3580, 4260, 4277, 4300, 4330, 4970]",72
94,AEP,Joint,16,720.9168433322959,"[0, 20, 50, 60, 70, 710, 1077, 1490, 2130, 3155, 3550, 3610, 4280, 4979, 5023, 5040]",120
93,AEP,Sequential,16,720.4512010375909,"[0, 10, 60, 70, 112, 760, 2150, 2200, 2850, 3550, 3620, 4260, 4970, 4990, 5030, 5040]",156
93,AEP,Joint,16,715.4871074891602,"[0, 60, 70, 730, 1420, 1557, 2850, 2910, 2962, 3020, 4310, 4330, 4970, 5000, 5010, 5040]",63
92,AEP,Sequential,16,717.4031878060364,"[0, 40, 60, 70, 750, 1420, 1490, 2150, 2462, 3560, 3590, 4980, 5000, 5020, 5030, 5040]",127
92,AEP,Joint,16,714.2043697288224,"[0, 70, 720, 770, 1440, 1470, 2130, 2160, 2860, 3560, 3620, 4260, 4980, 5000, 5020, 5030]",52
91,AEP,Sequential,16,718.457587164204,"[0, 10, 40, 50, 70, 710, 2140, 2190, 2200, 2840, 3610, 4270, 4970, 4980, 5000, 5030]",113
91,AEP,Joint,16,717.8621960468345,"[20, 50, 720, 780, 1351, 1470, 2170, 3210, 3531, 3620, 4260, 4970, 4990, 5000, 5010, 5040]",105
90,AEP,Sequential,16,708.81758510769,"[10, 30, 40, 60, 709, 730, 1420, 1575, 2850, 2880, 3620, 4260, 4330, 4970, 5000, 5020]",74
90,AEP,Joint,16,721.1834000596753,"[0, 10, 20, 30, 765, 780, 2130, 2150, 2880, 2910, 3550, 3610, 4970, 4980, 5010, 5040]",95
89,AEP,Sequential,16,717.6127278991291,"[0, 10, 30, 60, 70, 760, 1417, 2150, 2170, 3550, 3590, 4779, 4970, 4980, 5010, 5040]",102
89,AEP,Joint,16,720.5487625752198,"[0, 30, 50, 60, 70, 1480, 2130, 2150, 2170, 2180, 3550, 3600, 3620, 4970, 4980, 5030]",52
88,AEP,Sequential,16,715.2854180654942,"[0, 30, 70, 232, 760, 770, 2840, 2850, 2870, 2910, 3620, 4250, 4970, 4990, 5010, 5040]",66
88,AEP,Joint,16,715.936332605629,"[60, 70, 710, 720, 985, 1460, 2200, 2992, 3550, 3580, 3620, 4970, 4990, 5000, 5010, 5030]",76
87,AEP,Sequential,16,714.3730741483837,"[0, 40, 710, 780, 1480, 2130, 2840, 2900, 2910, 3580, 4260, 4320, 4980, 5000, 5030, 5040]",52
87,AEP,Joint,16,717.6796163957295,"[0, 30, 50, 70, 720, 1480, 2140, 2880, 3550, 3563, 3590, 3620, 4320, 4938, 4970, 4990]",55
86,AEP,Sequential,16,714.8506786760144,"[0, 60, 710, 1420, 2130, 2180, 2200, 2840, 3795, 4326, 4970, 4980, 5000, 5020, 5030, 5040]",124
86,AEP,Joint,16,717.4622527381528,"[0, 50, 70, 730, 760, 1420, 1450, 1490, 3600, 3610, 4260, 4970, 4990, 5000, 5020, 5040]",52
85,AEP,Sequential,16,720.4047223307011,"[0, 20, 40, 70, 740, 770, 1430, 2130, 2200, 2840, 2900, 3653, 4866, 4970, 4990, 5040]",94
85,AEP,Joint,16,718.780205225774,"[0, 50, 60, 70, 730, 1420, 1470, 2392, 2850, 3550, 4260, 4970, 5000, 5010, 5030, 5040]",132
84,AEP,Sequential,16,714.9382576979108,"[70, 710, 730, 740, 780, 1420, 1460, 1490, 2910, 2912, 3550, 3570, 4970, 5010, 5020, 5040]",90
84,AEP,Joint,16,722.5498608391257,"[0, 10, 30, 70, 770, 1420, 1440, 1490, 2200, 3550, 3580, 3620, 4300, 4970, 5000, 5040]",143
83,AEP,Sequential,16,715.2059188313425,"[30, 40, 50, 60, 710, 791, 1480, 2140, 2840, 2910, 3722, 4970, 4980, 5000, 5010, 5040]",135
83,AEP,Joint,16,718.8844290596138,"[0, 20, 30, 40, 70, 710, 1440, 1460, 2900, 3570, 3816, 4970, 4980, 5000, 5030, 5040]",139
82,AEP,Sequential,16,717.1989331288054,"[0, 730, 780, 1208, 1480, 2130, 2170, 2200, 2840, 4188, 4280, 4968, 4970, 4980, 5000, 5020]",117
82,AEP,Joint,16,716.4704971341564,"[0, 20, 50, 683, 1440, 1490, 2130, 2180, 2850, 2910, 4130, 4220, 4260, 4310, 4970, 5040]",88
81,AEP,Sequential,16,715.0620785430868,"[0, 20, 60, 710, 780, 1470, 2130, 2860, 2910, 3620, 4280, 4330, 4980, 4990, 5020, 5040]",59
81,AEP,Joint,16,716.2670458677726,"[0, 20, 30, 50, 60, 1430, 1460, 1490, 2130, 2190, 2890, 3550, 3580, 4290, 4970, 5020]",70
80,AEP,Sequential,16,715.1199504286377,"[0, 30, 50, 70, 710, 1337, 1430, 1490, 2860, 2975, 3054, 3816, 4848, 4980, 5010, 5040]",147
80,AEP,Joint,16,711.1428180326208,"[0, 20, 30, 60, 1420, 1430, 1460, 1490, 2180, 2870, 3550, 3580, 4280, 4320, 4970, 5040]",52
79,AEP,Sequential,16,713.6621148487465,"[0, 10, 40, 60, 70, 404, 1420, 1490, 2840, 2900, 3580, 4330, 4373, 4970, 5010, 5040]",108
79,AEP,Joint,16,716.6425794728077,"[10, 20, 40, 60, 70, 1470, 1507, 1920, 2870, 3570, 3590, 3610, 4330, 4970, 4990, 5010]",102
78,AEP,Sequential,16,715.7720676057377,"[0, 20, 40, 70, 417, 750, 1420, 1480, 2190, 2870, 3570, 4270, 4310, 4330, 4970, 5040]",72
78,AEP,Joint,16,721.6765075340996,"[0, 20, 50, 70, 1430, 1460, 1490, 2130, 2840, 2910, 3570, 4310, 4330, 4970, 4980, 5030]",120
77,AEP,Sequential,16,722.9087665892231,"[10, 20, 40, 60, 70, 1420, 2180, 2200, 2850, 3590, 3620, 4280, 4970, 4980, 4990, 5040]",52
